ERF_ID,Source_ID,Rupture_ID,Source_Name,Source_Type,Mag,Prob,Grid_Spacing,Num_Rows,Num_Columns,Num_Points,Start_Lat,Start_Lon,Start_Depth,End_Lat,End_Lon,End_Depth
100,32,21,SISZ_Fault_32,,6.1,0.003478679594,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,22,SISZ_Fault_32,,6.2,0.003043109895,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,23,SISZ_Fault_32,,6.3,0.002527546221,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,24,SISZ_Fault_32,,6.4,0.001968086454,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,25,SISZ_Fault_32,,6.5,0.001427657367,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,26,SISZ_Fault_32,,6.6,0.000768790789,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,27,SISZ_Fault_32,,6.7,0.0004298262036,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,28,SISZ_Fault_32,,6.8,0.000151152992,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,29,SISZ_Fault_32,,6.9,6.29E-05,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,30,SISZ_Fault_32,,7,5.26E-06,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,31,SISZ_Fault_32,,7.1,1.62E-06,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,32,SISZ_Fault_32,,7.2,4.37E-07,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,31,0,SISZ_Fault_31,,4,0.05092373778,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,1,SISZ_Fault_31,,4.1,0.04697415203,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,2,SISZ_Fault_31,,4.2,0.04245391824,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,3,SISZ_Fault_31,,4.3,0.03769337621,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,4,SISZ_Fault_31,,4.4,0.03390683969,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,5,SISZ_Fault_31,,4.5,0.02947051225,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,6,SISZ_Fault_31,,4.6,0.02610427249,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,7,SISZ_Fault_31,,4.7,0.02289956632,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
